"id","external_id","details","city","zip","website","street","state","email","created_at","updated_at","phone_1","phone_type_1","phone_2","phone_type_2","phone_3","phone_type_3","phone_4","phone_type_4","phone_5","phone_type_5","phone_6","phone_type_6","phone_7","phone_type_7","phone_8","phone_type_8","company_name"
420,"2834","2736 Robie St.
Halifax, NS B3K 4P2
Canada
Personnel
Program Contact
Shawn Levangie
Phone: (902) 481-0267
Toll Free: (800) 565-6564
Fax: (902) 455-4030","Halifax","B3K 4P2","","2736 Robie St.
||Canada
||Personnel
||Program Contact
||Shawn Levangie
||","NS","","2009-05-18 17:46:56","2009-05-18 17:48:26","(902) 481-0267","Phone","(800) 565-6564","Toll Free","(902) 455-4030","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Trail Blazer Outdoor Quality Products"
421,"2860","413 Virginia Dr.
Orlando, FL 32803
Website: www.tub-master.com
Personnel
Program Contact
Chuck Johnson (Chief Oper. Officer)
Phone: (407) 898-2881
Phone: (407) 898-3856","Orlando","32803","www.tub-master.com","413 Virginia Dr.","FL","","2009-05-18 17:46:56","2009-05-18 17:48:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tub-Master L.C."
422,"2871","P.O. Box 709
600 Nova Dr., S.E.
Massillon, OH 44648
Fax: (330) 830-6005
Personnel
Program Contact
Ed Dover (Co-op Mgr.)
Toll Free: (800) 321-0672","Massillon","44648","","P.O. Box 709
||600 Nova Dr., S.E.
||Personnel
||Program Contact
||Ed Dover (Co-op Mgr.)
||","OH","","2009-05-18 17:46:56","2009-05-18 17:48:26","(330) 830-6005","Fax","(800) 321-0672","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U.S. Chemical & Plastics Corp."
423,"2857","8600 W. Bryn Mawr Ave.
Chicago, IL 60631-3505
Fax: (713) 695-6971
Personnel
Program Contact
Rob Liebgott (Sr. V.P.-Mktg., Adv. & Sls.)
Phone: (773) 695-5000","Rob Liebgott (Sr. V.P.-Mktg.","& Sls.)","","8600 W. Bryn Mawr Ave.
||Personnel
||Program Contact
||","Adv.","","2009-05-18 17:46:56","2009-05-18 17:48:26","(713) 695-6971","Fax","(773) 695-5000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TruServ"
424,"2829","Intimate Apparel Consumer Services
P.O. Box 3013
Winston-Salem, NC 27105
Toll Free: (800) 225-4872
Website: www.balicompany.com
Personnel
Program Contact
Terri Barnes (Mktg. Dept.)
Email: terribarnes@hanesbrands.com","Winston-Salem","27105","www.balicompany.com","Intimate Apparel Consumer Services
||P.O. Box 3013","NC","","2009-05-18 17:46:56","2009-05-18 17:48:26","(800) 225-4872","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bali Company"
425,"2836","50 Franklin St.
Bloomfield, NJ 07003
Fax: (616) 973-5576
Personnel
Program Contact
Judith Zaccone (Pres.-Sls. & Mktg.)
Phone: (973) 429-5579","Bloomfield","07003","","50 Franklin St.
||Personnel
||Program Contact
||Judith Zaccone (Pres.-Sls. & Mktg.)
||","NJ","","2009-05-18 17:46:56","2009-05-18 17:48:26","(616) 973-5576","Fax","(973) 429-5579","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Transworld Industries"
426,"2847","20 Presidential Dr.
Roselle, IL 60172-3913
Fax: (630) 980-9417
Personnel
Program Contact
Sara Schlough
Phone: (630) 980-5100
 
Shelice Alleman","Roselle","60172-3913","","20 Presidential Dr.
||Personnel
||Program Contact
||Sara Schlough
|| 
||Shelice Alleman
||","IL","","2009-05-18 17:46:56","2009-05-18 17:48:26","(630) 980-9417","Fax","(630) 980-5100","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tripar Intl., Inc."
427,"2862","427 E. Judd St.
Woodstock, IL 60098
Fax: (815) 338-9105
Personnel
Program Contact
Jeff Lobell (Co-op Coord.)
Phone: (815) 338-2006","Woodstock","60098","","427 E. Judd St.
||Personnel
||Program Contact
||Jeff Lobell (Co-op Coord.)
||","IL","","2009-05-18 17:46:56","2009-05-18 17:48:26","(815) 338-9105","Fax","(815) 338-2006","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tuff-Kote Co., Inc."
428,"2873","200 Reservoir St.
Needham, MA 02494
Fax: (781) 444-3411
Personnel
Program Contact
Cynthia Davis (Exec. V.P.)
Phone: (781) 444-0440","Needham","02494","","200 Reservoir St.
||Personnel
||Program Contact
||Cynthia Davis (Exec. V.P.)
||","MA","","2009-05-18 17:46:56","2009-05-18 17:48:26","(781) 444-3411","Fax","(781) 444-0440","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U.S. Mills Inc."
429,"2848","P.O. Box 80190
Conyers, GA 30208
Fax: (905) 738-6603
Personnel
Program Contact
Randy Peek
Toll Free: (800) 465-8994","Conyers","30208","","P.O. Box 80190
||Personnel
||Program Contact
||Randy Peek
||","GA","","2009-05-18 17:46:56","2009-05-18 17:48:26","(905) 738-6603","Fax","(800) 465-8994","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tri-Peek Intl., Inc."
430,"2859","P.O. Box 331
Carnation Dr.
Aurora, MO 65605
Fax: (417) 678-6901
Personnel
Program Contact
David McAllister (Controller)
Phone: (417) 678-2181
Toll Free: (800) 445-0886
 
Fran Batson (Admin. Asst.)","Aurora","65605","","P.O. Box 331
||Carnation Dr.
||Personnel
||Program Contact
||David McAllister (Controller)
|| 
||Fran Batson (Admin. Asst.)
||","MO","","2009-05-18 17:46:56","2009-05-18 17:48:26","(417) 678-6901","Fax","(417) 678-2181","Phone","(800) 445-0886","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"TT Group Inc."
431,"2863","P.O. Box 2429
8399 14th St.
White City, OR 97503
Personnel
Program Contact
Mark Hefley (Sls. Mgr.)
Phone: (541) 826-2911","White City","97503","","P.O. Box 2429
||8399 14th St.
||Personnel
||Program Contact
||Mark Hefley (Sls. Mgr.)
||","OR","","2009-05-18 17:46:56","2009-05-18 17:48:26","(541) 826-2911","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Turncraft"
432,"2874","P.O. Box 769
16143 N. Outer Rd.
Dexter, MO 63841
Fax: (573) 624-6120
Personnel
Program Contact
Brent Cooper (V.P.-Sls.)
Phone: (573) 624-4266","Dexter","63841","","P.O. Box 769
||16143 N. Outer Rd.
||Personnel
||Program Contact
||Brent Cooper (V.P.-Sls.)
||","MO","","2009-05-18 17:46:56","2009-05-18 17:48:26","(573) 624-6120","Fax","(573) 624-4266","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U.S. Poly Enterprise, Inc."
433,"2838","4800 Harbour Pointe Blvd.
Mukilteo, WA 98275
Fax: (425) 609-2781
Phone: (425) 609-2500
Toll Free: (800) 654-1177
Website: www.travisproducts.com
Personnel
Program/Ad Aid Contact
Lynn Fisher (Co-op Dept.)
Phone: (425) 609-2500","Mukilteo","98275","www.travisproducts.com","4800 Harbour Pointe Blvd.","WA","","2009-05-18 17:46:56","2009-05-18 17:48:26","(425) 609-2781","Fax","(425) 609-2500","Phone","(800) 654-1177","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Travis Indus., Inc."
434,"2875","One Browning Pl.
Morgan, UT 84050
Fax: (801) 876-3331
Personnel
Program Contact
Lynette Child (Co-op Adv. Mgr.)
Phone: (801) 876-2711 x251
 
Wesley Epperson (Acct. Rep.)
Phone: (901) 346-9941 x1321","Morgan","84050","","One Browning Pl.
||Personnel
||Program Contact
||Lynette Child (Co-op Adv. Mgr.)
|| 
||Wesley Epperson (Acct. Rep.)
||","UT","","2009-05-18 17:46:56","2009-05-18 17:48:26","(801) 876-3331","Fax","(801) 876-2711 x251","Phone","(901) 346-9941 x1321","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U.S. Repeating Arms Co., Inc."
435,"2839","4701 W. Augusta Blvd.
Chicago, IL 60651
Fax: (773) 626-6200
Personnel
Program Contact
Ken Victor (Natl. Sls. Mgr.)
Phone: (773) 626-8888","Chicago","60651","","4701 W. Augusta Blvd.
||Personnel
||Program Contact
||Ken Victor (Natl. Sls. Mgr.)
||","IL","","2009-05-18 17:46:56","2009-05-18 17:48:26","(773) 626-6200","Fax","(773) 626-8888","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Treatment Products Ltd."
436,"2876","P.O. Box 151
227 Industrial Park Rd.
South Pittsburgh, TN 37380
Fax: (423) 837-2109
Personnel
Program Contact
Roger Castleberry (V.P.-Sls. & Mktg.)
Phone: (423) 837-2100 x21
 
Pam Foster","South Pittsburgh","37380","","P.O. Box 151
||227 Industrial Park Rd.
||Personnel
||Program Contact
||Roger Castleberry (V.P.-Sls. & Mktg.)
|| 
||Pam Foster
||","TN","","2009-05-18 17:46:56","2009-05-18 17:48:26","(423) 837-2109","Fax","(423) 837-2100 x21","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U.S. Stove Co."
437,"2877","P.O. Box 245040
8900 N. 55th Street
Milwaukee, WI 53224-9540
Fax: (414) 354-7905
Personnel
Program Contact
Richard Uihlein (Adv. Mgr.)
Phone: (414) 354-7885 x109","Milwaukee","53224-9540","","P.O. Box 245040
||8900 N. 55th Street
||Personnel
||Program Contact
||Richard Uihlein (Adv. Mgr.)
||","WI","","2009-05-18 17:46:56","2009-05-18 17:48:26","(414) 354-7905","Fax","(414) 354-7885 x109","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"U-Line Corporation"
438,"4340","Attention :
18550 N.E. Riverside Pkwy.
Portland, OR 97230-4975
Fax: (800) 558-0188
Toll Free: (800) 557-7246
Website: www.lacrossesafety.com
Email: info@lacrosssafety.com
Personnel
Program Contact
Matt Callahan (Mktg. Svc. Coord.)
Phone: (503) 251-1100 x1361","Portland","97230-4975","www.lacrossesafety.com","Attention :
||18550 N.E. Riverside Pkwy.","OR","","2009-05-18 17:46:56","2009-05-18 17:48:26","(800) 558-0188","Fax","(800) 557-7246","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"LaCrosse Safety & Industrial"
439,"4341","Attention :
18550 N.E. Riverside Pkwy.
Portland, OR 97230-4975
Fax: (503) 251-1119
Toll Free: (800) 345-0430
Email: info@danner.com
Website: www.danner.com
Personnel
Program Contact
Matt Callahan (Mktg. Svc. Coord.)
Phone: (503) 251-1100 x1361","Portland","97230-4975","www.danner.com","Attention :
||18550 N.E. Riverside Pkwy.","OR","info@danner.com","2009-05-18 17:46:56","2009-05-18 17:48:26","(503) 251-1119","Fax","(800) 345-0430","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Danner, Inc."
440,"4338","Attention :
P.O. Box 1691
Kailva-Kona, HI 96745
Personnel
Mark Santiago","Kailva-Kona","96745","","Attention :
||P.O. Box 1691
||Personnel
||Mark Santiago
||","HI","","2009-05-18 17:46:56","2009-05-18 17:48:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pacific Island Lure Innovations"
441,"3831","6102 S. 226th St.
Kent, WA 98032-4806
Fax: (253) 520-6733
Website: www.diadoraamerica.com
Personnel
Program Contact
Mark Watcher (Prod. Mgr.)
Phone: (253) 520-8868
Toll Free: (800) 342-3672","Kent","98032-4806","www.diadoraamerica.com","6102 S. 226th St.","WA","","2009-05-18 17:46:57","2009-05-18 17:48:26","(253) 520-6733","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Diadora America Inc."
442,"3825","33 Coffee Ln.
Waterbury, VT 05676-1529
Fax: (802) 244-6565
Personnel
Program Contact
Lynn Sherwin
Region: Mktg. Mgr.
Phone: (802) 244-5621
Phone: (800) 545-2326","Waterbury","05676-1529","","33 Coffee Ln.
||Personnel
||Program Contact
||Lynn Sherwin
||Region: Mktg. Mgr.
||","VT","","2009-05-18 17:46:57","2009-05-18 17:48:27","(802) 244-6565","Fax","(802) 244-5621","Phone","(800) 545-2326","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Green Mountain Coffee Roasters Inc."
443,"3902","Attention :
P.O. Box 300002
Lawrenceville, GA 30049-1002
Fax: (404) 371-0373
Toll Free: (800) 959-7946
Website: www.guardex.com
Personnel
Program Contact
Robert McDonald (Customer Care)
Phone: (404) 378-1761
Phone: (404) 378-1753","Lawrenceville","30049-1002","www.guardex.com","Attention :
||P.O. Box 300002","GA","","2009-05-18 17:46:57","2009-05-18 17:48:27","(404) 371-0373","Fax","(800) 959-7946","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bio Lab Inc."
444,"3826","Indiana Briden Park
Atlantic City, NJ 08401
Fax: (609) 441-4709
Personnel
Program Contact
Bob Chambers (Dir. of Adv.)
Phone: (609) 441-4000
Toll Free: (800) 227-2537","Atlantic City","08401","","Indiana Briden Park
||Personnel
||Program Contact
||Bob Chambers (Dir. of Adv.)
||","NJ","","2009-05-18 17:46:57","2009-05-18 17:48:28","(609) 441-4709","Fax","(609) 441-4000","Phone","(800) 227-2537","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Greater Bay Casino Corporation"
445,"3833","3001 Commerce St.
Blacksburg, VA 24060
Fax: (540) 951-5415
Personnel
Program Contact
Mike Midland (Mgr.-Co-op Programs)
Toll Free: (800) 526-0650","Blacksburg","24060","","3001 Commerce St.
||Personnel
||Program Contact
||Mike Midland (Mgr.-Co-op Programs)
||","VA","","2009-05-18 17:46:57","2009-05-18 17:48:28","(540) 951-5415","Fax","(800) 526-0650","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tetra"
446,"3834","P.O. Box 3599
Battle Creek, MI 49016-3599
Fax: (616) 961-9252
Personnel
Program Contact
Dana Hardy (Mktg. Comm.)
Phone: (616) 961-2440","Battle Creek","49016-3599","","P.O. Box 3599
||Personnel
||Program Contact
||Dana Hardy (Mktg. Comm.)
||","MI","","2009-05-18 17:46:57","2009-05-18 17:48:28","(616) 961-9252","Fax","(616) 961-2440","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kellogg"
447,"3828","401 Cottage St.
Abilene, KS 67410
Fax: (785) 263-7531
Personnel
Program Contact
Shirley Rees (Dir.-Adv. Sls.)
Phone: (785) 263-3350 x226
 
Jim Schoenbeck","Abilene","67410","","401 Cottage St.
||Personnel
||Program Contact
||Shirley Rees (Dir.-Adv. Sls.)
|| 
||Jim Schoenbeck
||","KS","","2009-05-18 17:46:57","2009-05-18 17:48:28","(785) 263-7531","Fax","(785) 263-3350 x226","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Duckwall Alco Stores Inc."
448,"3835","",NULL,NULL,"","",NULL,"","2009-05-18 17:46:57","2009-05-18 17:48:28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ace Hardware Corporation"
449,"3829","P.O. Box 4999
Syracuse, NY 13221
Fax: (315) 477-5179
Phone: (315) 477-5531
Toll Free: (866) 764-5454
Email: crouse.customerctr@crouse-hinds.com
Website: www.crouse-hinds.com
Personnel
Program Contact
Jean Getsy","Syracuse","13221","www.crouse-hinds.com","P.O. Box 4999","NY","crouse.customerctr@crouse-hinds.com","2009-05-18 17:46:57","2009-05-18 17:48:28","(315) 477-5179","Fax","(315) 477-5531","Phone","(866) 764-5454","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cooper Crouse-Hinds"
450,"3891","Attention :
1445 North Hwy.
Colville, WA 99114
Toll Free: (800) 234-2508
Fax: (509) 685-8929
Toll Free: (800) 669-4328
Website: www.quadrafire.com
Personnel
Program Contact
Co-op Dept.
 
Steve Tate (Contact)","Colville","99114","www.quadrafire.com","Attention :
||1445 North Hwy.","WA","","2009-05-18 17:46:57","2009-05-18 17:48:28","(800) 234-2508","Toll Free","(509) 685-8929","Fax","(800) 669-4328","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aladdin Hearth Products/Quadra-Fire Div."
451,"3893","Attention :
21325A Cabot Blvd.
Hayward, CA 94545
Fax: (510) 856-0338
Toll Free: (800) 464-2426
Email: info@bianchiusa.com
Website: www.bianchiusa.com
Personnel
Program Contact
Mitch Nakano (Co-op)
Phone: (510) 264-1001","Hayward","94545","www.bianchiusa.com","Attention :
||21325A Cabot Blvd.","CA","info@bianchiusa.com","2009-05-18 17:46:57","2009-05-18 17:48:28","(510) 856-0338","Fax","(800) 464-2426","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bianchi USA, Inc."
452,"3839","Attention :
P.O. Box 330
Seneca Falls, NY 13148
Fax: (315) 568-7651
Phone: (315) 568-2811
Personnel
Debra Roper","Seneca Falls","13148","","Attention :
||P.O. Box 330
||Personnel
||Debra Roper
||","NY","","2009-05-18 17:46:57","2009-05-18 17:48:30","(315) 568-7651","Fax","(315) 568-2811","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Red Jacket Water Products"
453,"3874","Attention :
P.O. Box 218
50 E. Hamilton St.
Chalfont, PA 18914-0218
Fax: (215) 817-2973
Website: www.marsfishcare.com
Personnel
Kirsten Hendricks (Contact)
Phone: (215) 822-3019
Email: khendricks@aquariumpharm.com","Chalfont","18914-0218","www.marsfishcare.com","Attention :
||P.O. Box 218
||50 E. Hamilton St.","PA","","2009-05-18 17:46:57","2009-05-18 17:48:30","(215) 817-2973","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Aquarium Pharmaceuticals, Inc."
454,"3876","Attention :
P.O. Box 3079
Lancaster, PA 17604
Fax: (717) 293-5827
Toll Free: (888) 432-8887
Website: www.burnham.com
Personnel
Program Contact
Ashley McDonough (Mktg.)","Lancaster","17604","www.burnham.com","Attention :
||P.O. Box 3079","PA","","2009-05-18 17:46:57","2009-05-18 17:48:28","(717) 293-5827","Fax","(888) 432-8887","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Burnham Hydronics"
455,"3877","Attention :
4621 W. Beaverton Hwy.
Portland, OR 97221
Fax: (503) 244-1245
Phone: (503) 244-1163
Website: www.amandrews.com
Personnel
Program Contact
Barbara Smith (Co-op)
Phone: (503) 244-1163
Email: barb@amandrews.com","Portland","97221","www.amandrews.com","Attention :
||4621 W. Beaverton Hwy.","OR","","2009-05-18 17:46:57","2009-05-18 17:48:30","(503) 244-1245","Fax","(503) 244-1163","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"A.M. Andrews Co."
456,"3884","Attention :
3100 Broadway
Grandville, MI 49418
Fax: (800) 858-2119
Toll Free: (800) 235-9484
Website: www.belwith.com
Personnel
Program Contact
John Kennedy (Dir. Bus. Devel)
Phone: (616) 247-4151
Toll Free: (800) 235-9484 x1635","Grandville","49418","www.belwith.com","Attention :
||3100 Broadway","MI","","2009-05-18 17:46:57","2009-05-18 17:48:30","(800) 858-2119","Fax","(800) 235-9484","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Belwith International Ltd."
457,"3830","14600 21st Ave. N.
Plymorth, MN 55447-3408
Fax: (866) 261-4779
Toll Free: (800) 334-1083
Website: www.kenteuroclean.com
Personnel
Program Contact
Sls. Dept.  (Coord.-Sls.)
Phone: (630) 773-2111
Toll Free: (800) 545-4372","Plymorth","55447-3408","www.kenteuroclean.com","14600 21st Ave. N.","MN","","2009-05-18 17:46:57","2009-05-18 17:48:30","(866) 261-4779","Fax","(800) 334-1083","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kint/Euroclean"
458,"3856","Attention :
22820 Savi Ranch Pkwy.
Yorba Linda, CA 92887
Phone: (714) 921-9095
Fax: (714) 921-6422
Website: www.bkprecision.com
Personnel
Program Contact
Bob McCue (Co-op)
Email: bob@bkprecision.com","Yorba Linda","92887","www.bkprecision.com","Attention :
||22820 Savi Ranch Pkwy.","CA","","2009-05-18 17:46:57","2009-05-18 17:48:30","(714) 921-9095","Phone","(714) 921-6422","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"B & K Precision"
459,"3867","Attention :
107 W. Gonzalez
Yoakum, TX 77995
Fax: (361) 293-6398
Website: www.tandybrands.com
Personnel
Program Contact
Angie Gomez (Co-op)
Phone: (361) 293-2311","Yoakum","77995","www.tandybrands.com","Attention :
||107 W. Gonzalez","TX","","2009-05-18 17:46:57","2009-05-18 17:48:30","(361) 293-6398","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Amity Rolfs Accessories"
460,"3878","Attention :
146 A St.
Walla Walla, WA 99362
Fax: (509) 522-1701
Toll Free: (800) 456-8818
Phone: (509) 522-2730
Website: www.blazeking.com","Walla Walla","99362","www.blazeking.com","Attention :
||146 A St.","WA","","2009-05-18 17:46:57","2009-05-18 17:48:30","(509) 522-1701","Fax","(800) 456-8818","Toll Free","(509) 522-2730","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Blaze King Industries, Inc."
461,"1525","1300 Valleyfield
Laval, Quebec H7C 2K6
Canada
Personnel
Program Contact
AnneMarie Graham
Phone: (450) 661-7777
Fax: (450) 661-7779","Laval","H7C 2K6","","1300 Valleyfield
||Canada
||Personnel
||Program Contact
||AnneMarie Graham
||","Quebec","","2009-05-18 17:46:57","2009-05-18 17:48:30","(450) 661-7777","Phone","(450) 661-7779","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KCO/Unison Metal Products"
462,"1569","P.O. Box 390
Portland, TN 37148
Personnel
Program Contact
Dickerson Tina (Coord.-Mktg.)
Phone: (615) 325-4165 x2214","Portland","37148","","P.O. Box 390
||Personnel
||Program Contact
||Dickerson Tina (Coord.-Mktg.)
||","TN","","2009-05-18 17:46:57","2009-05-18 17:48:30","(615) 325-4165 x2214","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kirby Building Systems Inc."
463,"1515","2151 Anchor Ct.
Thousand Oaks, CA 91320
Fax: (805) 496-6724
Phone: (805) 495-7479
Toll Free: (805) 778-7921
Email: customerservice @kamasutra.com
Website: www.kamasutra.com
Personnel
Program Contact
Beverly Pollington-Sirjani (Sr. V.P. C.O.O.)
Phone: (805) 495-7479
Email: beverly@kamasutra.com","Thousand Oaks","91320","www.kamasutra.com","2151 Anchor Ct.","CA","customerservice @kamasutra.com","2009-05-18 17:46:57","2009-05-18 17:48:30","(805) 496-6724","Fax","(805) 495-7479","Phone","(805) 778-7921","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kama Sutra"
464,"1517","Attn: Debbie Banks
50 Town Park Ln.
Atlanta, GA 30144
Fax: (706) 624-2683
Personnel
Program Contact
Beth Howell (Co-op Coord. )
Toll Free: (800) 554-6637","Atlanta","30144","","Attn: Debbie Banks
||50 Town Park Ln.
||Personnel
||Program Contact
||Beth Howell (Co-op Coord. )
||","GA","","2009-05-18 17:46:57","2009-05-18 17:48:30","(706) 624-2683","Fax","(800) 554-6637","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Karastan Carpet"
465,"1550","700 E. Bonita Ave.
Pomona, CA 91767
Fax: (909) 624-9136
Personnel
Program Contact
Chris Northup (V.P.-Mktg. & Sls.)
Toll Free: (800) 772-5557","Pomona","91767","","700 E. Bonita Ave.
||Personnel
||Program Contact
||Chris Northup (V.P.-Mktg. & Sls.)
||","CA","","2009-05-18 17:46:57","2009-05-18 17:48:30","(909) 624-9136","Fax","(800) 772-5557","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Keystone Automotive Industries"
466,"1536","1290 Houck Rd.
Perry, FL 32347
Fax: (850) 584-9395
Personnel
Program Contact
Lisa Gomez (Sls.)
Phone: (850) 584-5679","Perry","32347","","1290 Houck Rd.
||Personnel
||Program Contact
||Lisa Gomez (Sls.)
||","FL","","2009-05-18 17:46:57","2009-05-18 17:48:30","(850) 584-9395","Fax","(850) 584-5679","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ken Hall & Associates"
